id,lang,text,followers_count,screen_name,friends_count,User ID,Bullying_Traces,Type,Form,Teasing,Author_Role,Emotion
102839771918897152,pt,LOL acabei de zerar o Bully q emoçao (_Ô_),445,lipeschuler7,93,319943017,n,,,,,
101365978776076288,pt,"@ivetesangalo não faça bullying virtual cmg, isso é crimeeee!!!!! kkkkkk!!! te amo mttt!!!k",1,Paula_Machado1,273,57973739,n,,,,,
100980535064657921,pt,ser sincero agora se chama &gt; bullying,368,__6h34,219,64245772,n,,,,,
106911455961563136,pt,@Gee_Theory isso é bullying ok?? u_u ruun' hahahahaha,736,brenda_prado,131,204569515,n,,,,,
105397178066927616,en,"@Herr_ABP I wouldn't tell anyone who is being bullied, beaten and killed to be peaceful. I would say; stand up - fight back",22,Heru_Seven,74,245063015,n,,,,,
109078684396290048,pt,@dogaaraujo procura bully de eminem...,129,lucas_bibs,230,333432476,n,,,,,
100309453311709184,en,"@PhilliesWheeler Haha, you're like that bully that the guy can't beat up, but the guy can't stop him either haha...",4162,atownbrown08,1915,20195474,n,,,,,
108894867647766529,en,"@heatworld darryn would be nitemare housemate, he's controlling & a bully #CBB #BBUK",20,mrs_peeex,38,24177727,y,report,other,n,reporter,none
101513807205105665,en,#Bullying prevention skills and techniques for #children. Please share. http://bit.ly/rbsuC4,2405,warmandtote,1604,35221794,n,,,,,
106934596045778944,en,"Julie Chen is a straight up bully!  They're the talent Julie, you're just some rich guys wife.
#cbsbigbrother",67,KyleSuch,269,274151457,y,report,other,n,reporter,none
101934825572794369,en,"I read that Rebecca Black is getting home schooled coz of bullying, that is so sad. Bullies suck and they need to get over themselves...",654,BrittsBits12,937,190993943,y,report,other,n,reporter,sadness
108622157235503104,en,I have so much hate for people in my school . Why cant i just be loving . I hope that anyone who ever bullied me gets it back .,246,marvildiaz,259,359758553,y,self-disclosure,other,n,victim,none
101411966098210818,en,Cant believe they bullied rebecca black out of school!! she is only human she doesn't deserve hate!! :| leave the poor girl alone!,9613,MsArianaFan,4803,280099799,y,self-disclosure,other,n,defender,none
100678560800452608,en,"""Foes is shaking in they boots. Invisible bully like the gooch.""",1407,proberok,930,140131976,n,,,,,
105653550377472000,en,Bulling is bad? Boy sit the fuck down homeboy!! #really,211,austinyong10,120,255868525,n,,,,,
101722169201012737,en,well tomoror I'm officially back training horses with boardwalk bully lol,175,Jkingatcha1,197,271184450,n,,,,,
101782499688062976,pt,"@madrugadisse É, pena que cê sofre bullying na vizinhança né :(",74,neko_,46,259918055,n,,,,,
100682850378072064,pt,"@gabriel_chalita Trabalhar a amizade, o respeito, as diferenças é a melhor forma de prevenir os males do bullying. sim é o caminho.boa noite",71,Maria_F,87,180136091,n,,,,,
106923944958894080,en,Big as bully lmao!!,356,simply_Tre,198,52654336,n,,,,,
105112958488682496,en,Finna fall off in #bully tonte doe,2247,smoothbihh,2467,215894290,n,,,,,
101725030584565760,pt,Rebecca Black abandona colégio por ser vítima de bullying http://t.co/EqCz5sE,11022,SiteLetras,1343,42452793,n,,,,,
101467074047651841,en,@chrissyteigen are you cyber-bullying? ... need more twit-noodz bro.,147,MattGhettophile,229,202055254,n,,,,,
108933633162756096,en,The Secret of the Lake can help a child who is the object of bullying at school. http://t.co/dTLLm07,16930,AmazonLaunch,12295,103617273,n,,,,,
103593713980276736,en,@mindlessbhavior princeton ppl say u bully roc is dat true,214,MINDLESCENAGuRl,465,343618341,y,report,other,n,reporter,none
104353449193377792,pt,@IsaaAlmeeida isso eh bulling UHAUHSAUHSAUHSA,159,guuporto,126,126415142,n,,,,,
104355617942151168,en,Talk show airs LIVE in 5 minutes talking about Child Bullying - Don't miss the conversation! http://t.co/qmtU9BP,6187,CharissaCowart,4741,16303557,n,,,,,
101885223293288448,en,Lol this dude says every Guy went through that... Really? O_o you were a weakling if u got Bullied at school @flavaindamornin,1380,KxngApollo_NIB,1113,65609905,n,,,,,
107172111868624896,en,I wanna make youtube vids but I'm scared to get cyber bullied ! :o,752,arnell0,860,149720025,n,,,,,
108564264616345601,en,"Anyone who wants to help stop bullying & child violence,  which I hope includes everyone, please check out this site http://t.co/2LDUzXV",475,HelenHoldun,364,24430630,n,,,,,
101616758334554112,en,"@EeshaanS @kushalr89 Rebecca Black pulld out of school coz of incessant bullying by classmates.""They wud sing Friday in really nasal voices""",205,arjunsrihari,467,169441276,y,report,verbal,n,reporter,none
105809000918024193,pt,"a tereza cristina sofre bullying pelo marido, ai que novela é essa...",3768,oimateuzo,528,103700053,n,,,,,
101668298466406400,pt,"pessoas sofrendo por amor, sofrendo de bullying e eu aqui sofrendo pq meu twitter nao volta mais pro old",328,oiulisses,255,239965972,n,,,,,
108659060299141123,en,@JackzSomnerz Please go like the facebook page to help stop bullying http://t.co/3QI4W52,453,YourVoiceCountz,14,186004625,n,,,,,
107966651634421760,en,@chloehallidayTW D: I'm not a bully.,1283,_jimhaIpert,809,261657634,y,denial,other,n,bully,none
104398951431675904,en,Montgomery Co. teen double-victim of bullying: As children around the Delaware Valley are gearing up for the new... http://t.co/X1mfD5k,3312,philly_buzz,685,222706917,n,,,,,
103271230991380481,pt,usa calça verde e reclama de bullying,457,jujumentaa,348,73172595,n,,,,,
102837513986637824,en,I never was bullied.....i really dont believe that they exist,440,maria_williamss,372,256706270,n,,,,,
106227563210346496,en,Anoda day 2 be a jerk 2 'em suckaz n a bully 2 'em lames...#legoooo,1988,EarlJonDoe,1025,214832840,n,,,,,
105468157967347712,es,mi adorada @Charlymckay acaba de inventar un concepto horroroso: bulling con cariño,8139,alvarobisama,698,60486205,n,,,,,
101891098972135424,en,"Stop trying to be nice to your bully, they are not worth your kindness. #stopbullying",15,BeyondFedUpBook,37,346801510,n,,,,,
107585719459004416,en,I Neva met a bully nigga I could beat,331,GLOBALSTARZ_ENT,450,321369419,n,,,,,
100215413975158784,en,"I hate those cliché 'you can achieve if you believe' *cut to girl practising ballet, boy boxing, child being bullied* music videos",1571,Ayy_G,421,107581299,n,,,,,
104700155923660800,pt,"Read my response to ""- Diga não ao bullying! #repassa"": http://t.co/qhUaIKg",541,Gaabixv,80,149933406,n,,,,,
107756271809200128,in,"Asiik skarang aji yg jadi bhn bully? Nyekil siapose?""@sheilamatmalam: @ajiehatadji @pascaarafah tuh cha, si ajie nyekilllllll ( ¬??? ¬??”)""",300,pascaarafah,288,85057490,n,,,,,
108727230590488576,es,"La ""represión"" es como el bullying, siempre existió, pero ahora la gente tiene internet y celulares con cámara para quejarse...",630,CarlaMateluna,560,33429647,n,,,,,
108823658985828352,en,"And friends don't go around do ""bully"" shit thing to their friends.",154,astachan14,89,48755918,n,,,,,
106886924081446912,pt,"Se você tem problemas com bullying, compre um cafeteira.",4638,dudupires_,806,150660866,n,,,,,
108259804560109568,en,"@KaylaMeares  you're a bully, lol but I love you too!",501,h_jpeele,460,347403263,y,accusation,other,y,accuser,none
106145202548391936,pt,"aula de artes agora viro aula do bullying , pq né professora '-'KKKKKKKKKKKKKKKKKK",423,carolsossai_,138,97030209,n,,,,,
102790863230472192,en,"Like it? Minnesota gay teens bullied by adults, peers, say activists (Reuters) http://t.co/XMRBYHu Retweet it!",7842,robinsportsnews,7695,336437711,n,,,,,
104237768338706433,en,kitten's being bullied by the cat again =( just when I thought they were getting along fine...,640,hollythelamb,464,62800768,n,,,,,
107250254495227904,en,"@MsSweetJoneSsS I remember when you was a bully, turned out to be a decent young lady lol, shout out to Howard Ave n Nye Ave Days",328,SunnyBoyShakes,359,303821229,y,accusation,other,n,accuser,none
109095083395129344,en,@sjtoplin if I was a bully I would have used your name.,348,Briyonce93,320,317360076,y,denial,other,n,bully,none
104705844981137408,en,Worse than sticks and stones? Bullying is associated with altered HPA axis functioning and... http://t.co/GS2wm6u,1642,dontjuststandby,1684,318486295,n,,,,,
101719789516500992,en,Second Lawsuit Filed Against Minnesota School District Over Homophobic Bullying...  http://t.co/hj8etea,1270,GayReportNews,412,250784151,n,,,,,
104299580560117760,en,i bet ya sum cunts will bully dem :L in the house,204,kikideeMurphy,401,306315289,n,,,,,
101489015299112961,pt,"Olha o facebook dando pala aqui, isso é bullying viu querido ! Pode isso produção ? :/",33,marinapazz,29,178192270,n,,,,,
106484943361818625,en,"Hate when people say ""im not a bully"" lemme define bully- is someone who causes physical or verbal harm on someone #Idiots",264,I_Speak_For_Me,255,310645988,n,,,,,
101702485906948096,pt,@luansantana Luanzinho amanha o FC faz 6 meses *-* me dá o seu follow de presente ? ahaahha se nao seguir esta cometendo bulling cmg ú.ú 34,1553,FascinadaspLuan,898,264781776,n,,,,,
103978032565452801,pt,"E ainda ficam me chamando de baixinha, qual foi né. Olha o bullying gente",344,MarianaM96,180,102764143,n,,,,,
101678311285063680,en,@masonrhade normal life?  Shes getting bullied and harassed.  Accepting that by anyone is bullshit,1468,Asros,371,128899888,y,report,other,n,reporter,anger
100590430332264448,en,@TigrisXxx BULLY,1161,4tade,844,228194764,y,accusation,other,n,accuser,none
105455365205925888,es,@NatyCopi @clari_Em jajajaja Bullying!,380,farfa_fito,457,176252712,n,,,,,
101663174146789376,en,It's sad that #RebeccaBlack's mom has to home-school her because of #bullying. Shame on the kids and adults for picking on a child.,1224,jennicake,414,23871022,y,report,other,n,reporter,empathy
105819133672816641,pt,@brenufernandes @karinacastr @geirveras @aluizzz7 e o q fazm cmg nao eh bullying tbm nao ?! oO',163,Xexeu09,223,56244194,n,,,,,
102201285138329602,en,@HannahLuvBiebz Thank you for supporting Casey Heynis in his quest to #StopBullying and for your stand against #bullying ?,2228,pink_sprnva,1450,267021306,n,,,,,
102879435618918400,pt,vou parar de praticar bullying e tirar o print que o @lucsvital escreve fridai . AIUSHFDOSADHSUIF,1113,nahcdp,527,164796913,n,,,,,
102501581320232960,en,"@VinCastronovo  STARVE A BULLY, FEED YOUR SOUL. #STANDGRAND :)&lt;3",614,IDCFRIDA,286,348559031,n,,,,,
106313277902045184,en,Seriously ...?! My mum really got PMS . =.= shout shout shout . Only know how to bully family members . Treat outsiders good like shit .,357,gwendolynnlee,260,95807256,y,report,other,n,reporter,none
106282841645645824,en,I like bullying my sister's friend.. :)),397,jamesbondjao,416,81110256,y,self-disclosure,other,n,bully,none
101762153782063104,en,Kitten we found in June is bullying our 16-yr-old Siamese something AWFUL. I am worried the stress will make her sick.,653,ragesinggoddess,376,100413155,n,,,,,
102282707765170177,en,@scrambled_meggs We received a package from Secret's anti-bullying campaign. Did you ever see that little metal locker? It was a part of it.,571,anerdyfeminist,328,20338347,n,,,,,
103605800920039424,en,How the Political Right Bullied the US Government Into Ignoring ...: After right-wingers freaked out about a rep... http://t.co/diIpNNA,2125,RobertFieldsjr,2410,28956266,n,,,,,
102071356643999745,pl,@gracey_gray But wewe ni mchokozi. I bet u were a bully ukiwa mtoto :p,786,kinotiJon,450,183535958,n,,,,,
108661353752952833,en,"Bullying victims often suffer academically, particularly high-achieving blacks and Latinos http://t.co/cnasSFo #Psychology",3217,MindUnlimited,3282,363177562,n,,,,,
103188971739283456,en,Glad to hear of new anti-bullying rules in New Jersey schools.  #anti-bullying,122,KPetersonlaw,109,325754807,n,,,,,
105355788570198016,pt,Você não é feia. Apenas sofre bullying do espelho.,230,porramalukete,418,324510962,n,,,,,
106342186500636672,en,I'm done...I'm being judged too much by this bully this morning,119,MrPillar,140,187319830,y,self-disclosure,other,n,victim,none
107197058938712065,pt,Nossa tou no viçio aqui jogando Bulling,156,Jhowferdinelli,144,244384337,n,,,,,
106199354649485313,en,@austinmahone help trend #ImL to stop bullying @itsryanbutler,731,iPraiseMahone,459,265686503,n,,,,,
106927773867720704,in,#flashback waktu SD korban bully,922,arumdny,704,129759526,n,,,,,
107950848671354880,en,"@MrUsOcRaZy @rawthots trying to tag along with the popular bully in the school... I'm aiming for followers, but listeners...",219,4Philanthropy,233,118580304,n,,,,,
101382439775121408,en,@jessiejofficial I was bullied alot in school and now im happy because im at the top of my game and their not! HA #Whoslaughingnow :) Ilu x,18056,WalesOLLG,13801,104556541,y,self-disclosure,other,n,victim,none
106795796946628609,pt,não é bullying se for com um book de 15 anos.,154,micaelarmiranda,60,177631545,n,,,,,
104209543113883648,es,"@pia_imaginacion si no sangra, no es bullying :)",413,Pedemonte_,1000,127721266,n,,,,,
107485748504174592,en,"@OfficialLUFC same old Leeds, can't defend!!! I know bates is a money grabber but Grayson is let bates Bully him.",179,highdownrovers,378,336444456,y,report,other,n,reporter,none
104151800650801152,en,"I think I'm gonna make a ???w twitter account for this thing called ""cyber bullying""",790,agnesfelly,231,327164626,n,,,,,
108033639962517504,en,@Spacky2 @Drake5 workplace bullying?,338,natskii,606,21188072,n,,,,,
102466120837111808,en,Bully Bachmann Staffers Shove CNN Reporter—to Avoid Answering Questions? | AlterNet http://t.co/EgZzP28  #p2,3997,terrytorres98,3017,16616476,n,,,,,
102214633116540929,en,@schmiddlebopper Loved how enthusiastic you were yesterday about the anti-bullying campaign we're working on! Let's connect soon.,531,allisonswu,403,236596333,n,,,,,
106938296998969344,pt,Eu sei que isso é bulling mais ela nem vai notar a minha ausencia e eu pesso desculpa por isso aqui na presença de todos (:,2560,Sleepless_24h,139,150933073,n,,,,,
101495552818163712,en,@MusicxGaGa64 well they have no reason to bully you!,3783,HausOfLaurenxx,3858,210961414,y,self-disclosure,other,n,defender,anger
102344022051405824,en,@t4coffee its not bullying if he goes there and hits all the machines and employees :p,113,tarradah,352,146016487,n,,,,,
107087412995428354,en,All the Jeff fans....did you see how dickhead Jeff was bulling Shelly in the kitchen? He only bucks to women...#WomanHater #CBSBigBrother,161,BossLadyCool,828,33618814,y,report,other,n,reporter,none
108960018849730560,en,Bullying Law Puts New Jersey Schools on Spot http://t.co/QnFKWlL,1049,StudentCampaign,1323,304101598,n,,,,,
109081287381364736,es,"El bullying que se hace en twitter, se me hace que daña más que a los niños en las  escuelas...",411,Arturodlv,322,106138203,n,,,,,
106102812072615937,pt,so sofro bullying pelos meus amigos pqp,105,rasouza_,84,191855188,n,,,,,
103086199345905664,en,@alexdelasalle08 I get bullied by him alex:/,169,Hannavictoria1,615,232286691,y,self-disclosure,other,n,victim,none
107521325437960193,es,Quiero hacerle bulling ala Niniow cc: @alejandra_1893,651,KristtinaIsamar,284,91272816,n,,,,,
105804014695878656,en,The Self Esteem Act: It's Time to Confront the Bully That Is Our Beauty Culture http://t.co/130Ia01,2159,thebodypositive,81,87055107,n,,,,,
101399473921593344,en,"Jessie J fala sobre bullying em seu novo clipe, ""Who's Laughing Now"" http://cifraclubnews.com/n26961",390417,letras,10490,68978681,n,,,,,
105846708017176576,en,@bowtoMorandaa bully your as big as an fire ant haha :p jk,107,OhFuckItsJimmy,230,210111319,y,accusation,other,y,accuser,none
102061586537127936,en,"Rebecca Black Quits Middle School After Bullying: 

YouTube sensation Rebecca Black might have gone from an... http://t.co/IdIdBst",7087,zachtheubergeek,7070,103684967,n,,,,,
103886370614947841,en,"People Laugh, Bully, Tease, Make Fun Of You Only Because They Are Jealous Of You. And Are Insecure. Kill Them With Kindness.&lt;3",55,wizkhalifuck,113,334793181,n,,,,,
101538606690222081,en,"The things I would do to that bully(s).
if I ever found them. They would be in pain http://t.co/ODUoVVU",240,dopedirection_,15,293666634,y,self-disclosure,other,n,defender,anger
106368935649226752,pt,Não é bullying se eu te quebrar inteira e dizer que estava brincando de jogos mortais. http://t.co/gj5you0,525,c_marianna,197,351308390,n,,,,,
102961066958532608,en,"@Pari2Free next time we go out please make sure i don't let anyone bully me into giving out my number , i'm being #harrased !!! lol",333,PrettyMsChrissy,352,339457281,y,self-disclosure,cyberbullying,y,victim,none
106787698093723648,es,La vida es el bully más grandote que conozco.,7713,sxvbvxnvxvrnvs,305,111609831,n,,,,,
104384813233999872,en,Hahaha i just shoved dobby's nasty bullystick in my brothers mouth. Its chewed. And smells like fish and vinegar.,340,_PrncessJasmine,435,291461511,n,,,,,
106098782676074496,pt,Palestra sobre #bullying é apresentada aos alunos da EMEF Profª Serafina de Luca Cherfen  http://t.co/xV1igiB via @addthis,377,BullyingNot_Is,402,279767324,n,,,,,
106504050413023232,en,"Not new, but review of 110 studies finds bullying does more damage than sexual harassment  (are they different?).  http://t.co/qQ7U6Yi",24751,work_matters,1712,126776391,n,,,,,
106141965699121152,en,@brettgelman follow to stop bullying?,2,LEveryone,18,360898029,n,,,,,
104611065312190464,en,Bullying y Ciberbullying....,829,Jesstuxtla,340,75485801,n,,,,,
107665639187021826,en,Words can't describe how much i hate seeing someboyd get bullied,133,MichiiAndreaa,233,40361564,n,,,,,
100202223203655680,en,"I've never been a victim of bullying. But it pisses me off that so little is done about it, people take their own lives because of that :/",1518,lynsaydx,995,26057762,n,,,,,
108164754740228096,ht,CLAP! CLAP! CLAP! http://t.co/wMEFgvV #bullying,265,rsaffi,131,36280303,n,,,,,
108180901522972674,en,@BlueTimeMachine dont bully ah ma hor!,75,HumpeeDumbee,91,51624292,y,accusation,other,n,accuser,none
108118116466302976,en,I hate how abusing turns into bullying and soon turns into suicide.,945,debrauhl,364,197415969,n,,,,,
103065339503456256,in,"#curhatAdmin Jd admin ga gampang , kadang jg di bully ma admin2 laen T.T",2997,SMASHBLAST_KLT,231,277997391,n,,,,,
105802318330597376,pt,vai toma no cu quem fika fazendo brinkadeira cm bullying. --'',1191,MatGD,283,37837934,n,,,,,
104953072790417408,en,@Eridanni trynna box me last night!! Lmfao #bully,124,CucuxFate,200,115995404,y,self-disclosure,physical,y,victim,none
106980521027969024,tl,"@alexandrePATIO @adnstr eh kapan gue di bully asla, no way man haha",193,rizkyoktavian,177,91381294,n,,,,,
101367946626072576,en,@iMBoutDatTweet you a bully,480,_SLIM___,344,237983594,y,accusation,other,n,accuser,none
105986845854285824,pt,Frio é bullying contra os solteiros ¬¬,376,NandaGuigGhetto,1003,176239319,n,,,,,
105836299302346752,en,@KatelinReed is a big ole mean bully of a sister ?,302,sn_reed,415,98946638,y,report,other,n,reporter,none
104640158367875072,en,@somebodyhatesya is a cyberbully account. We don't condone bullying OR hate in this society. Please do something @twitter,398,CharityElle,385,164931305,y,report,cyberbullying,n,reporter,none
107074887499255808,en,Has your child ever been bullied at a Beverly Hills school? http://t.co/OSZfqNe @BevHillsPatch,2044,BevHillsPatch,108,134921908,n,,,,,
105753785053351937,en,@palms Hotel guests Many People know what the Simmons clan is all about.DO U? Stalking Bullying Ruthless Voyeurism! BEWARE in ur hotel rooms,117,smileznsmilez,27,16537302,n,,,,,
107940496919379968,es,"@SoyTato Mmmm va me late, entonces nos vemos hasta alla? ya se fueron de casa de bully?",1854,pablorosasn,329,66656395,n,,,,,
105420397570301953,pt,Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/VFGtypD,56,rafaelamilhomem,147,229691587,n,,,,,
103269335560224768,en,Bullying? Are we five ?,749,SlimPickins__,466,95144634,n,,,,,
103025787954933760,es,"@bullysteria Ps bueno no a muchos les pregunto pero esta bien se que tu si eres buena persona bully *_*
Me disculpo
:D
#TePidoPerdon",477,YIMBO_1996,1000,99430061,n,,,,,
107504290809131008,es,"@oficialninel Ya párenle a su ciber-bullying!!! si las mujeres pensaran de forma diferente, no se hubieran casado con ustedes... Haraganes!",6,martin_pollo,16,349415420,n,,,,,
109088372819103744,en,This year if they catch you on yo phone in class they take it away & look thru yo shit for SEXTING & BULLYING :o ...,294,Monstuhh_K,93,200749438,n,,,,,
102090552492822528,en,"It's getting so old to listen to Gervais bullying Karl... And jeeze, they digress like there's no tomorrow. Or topic... http://t.co/wuo5JiS",69,rockstyrelsen,128,217389671,y,report,other,n,reporter,none
106242253403594752,en,"@lizziemeadows spoiled rotten,I spent most of my child hood being bullied,although then I'd never heard the word,they were just nasty kids",215,celestebirch,370,274611250,y,self-disclosure,other,n,victim,none
108128777527242753,en,I hate you because you are the bully my life..,276,angelamsantoso_,141,297429092,y,self-disclosure,other,n,victim,none
107127858715041794,en,Bullying Victims Fight Back With Help From Brazilian Jiu-Jitsu Royalty http://t.co/liQeZ23 Great story for anyone with kids!,1021,scslug,1502,23090217,n,,,,,
104573514929016832,en,@King_Benzino can I ask a question please? What did you ever think of the em song 'bully' ?,278,Jo_Shmo,830,30509527,n,,,,,
101449654872440832,en,And no cyber bullying that #ratpack ish was a bit reckless #teamSVSU,937,TEAMTierra,853,110495567,n,,,,,
107262523945910272,in,"@tygerd @GuineaPigMall niat donk, untuk mengenal lebih jauh partner gw untuk bully kamu... Hahahah",1059,Tony_Tham,199,80613221,n,,,,,
102457191897890817,en,Listen to Deputy PM Nick Clegg avoid questions about his conviction for arson. http://t.co/qn5IZc3 - Clegg not in Bully club but Tory Party,106,Dulwich_Unity,97,295126294,n,,,,,
103257592461139969,pt,"@Seu_FC  eu tenho problemas tah - sou disléquisa , então não fala nah , pois é bullying  , fala  na cara , tens medo de mostrar quem tu é",572,staynicely,542,257608571,n,,,,,
107998364318171136,en,I'm mad that I was verbally assaulted and a victim of Internet bullying for one accidental tweet...,714,I_AmCarl_Truth,385,82410422,y,self-disclosure,cyberbullying,n,victim,none
105423446489567232,pt,Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro.,291,ka_fanti,141,152025721,n,,,,,
108319673392705536,en,"New Blog Post How to Put Bullying In Check as a Parent - Bullying is certainly not a new issue, even though recently... http://t.co/0YJYwfL",40,VLSGH,29,199654451,n,,,,,
103275848056061952,en,This school year I'm not bullying anyone. I got in to much trouble last year.,422,_OhhSydd,396,123351091,y,self-disclosure,other,n,bully,none
105069988007780352,pt,Nome: Cantinho do sofá | Função: Praticar bullying contra meu dedinho. http://t.co/IdB3frq,102,Kaah_Bonfim,258,200275551,n,,,,,
108510367809945600,en,Push to make Brodie’s Law national – News.com.au: LEGISLATION to tackle workplace bullying across Australia shou... http://t.co/YZob9B8,94,BullyingNewsHLN,21,295895603,n,,,,,
103260357891588097,es,@eRiikhaa hahahahahha no mms hahaha esta loco el me hace bullying! me dice cosas feas )': me traumara de por vida,313,Fhercastorena,276,244682736,n,,,,,
108701044959232000,in,@mariyeahs uuuu maafin aku juga ya cuuuuuuy ntar kalo suatu aku bakal bully kamu jadi maafin dr sekarang ya cuuuuy,372,mevanap,395,143041804,n,,,,,
104079525675147264,in,@isabellacarissa hahah enak banget apaan? lol lu tuh emangnye bully sapa men? ga kebalik apa? hahahaha,138,jonedss,119,59056820,n,,,,,
102732287392755713,en,@cspanwj  oh please the bullying issue is all about special treatment for the gay population,1534,ranchdancer,2002,38415895,n,,,,,
103244066959007744,en,Michele Bachmann’s bodyguards developing reputation for bullying reporters | The Cutline - Yahoo! News: http://t.co/6MEANG4 via @addthis,8067,gnuman1979,7798,257715213,n,,,,,
108222202511491072,en,@jamesmaslow I'm raising awareness for bullying please help me by retweeting. Thank you so much http://t.co/fxZNFyA xxx,551,BeckytheWeird,665,37627349,n,,,,,
106163955994603520,en,bully whips... lamest name ever,80,candid_dreams88,148,40084036,n,,,,,
102855168114163713,en,School bullying law debate rekindles in Michigan | MLive.com http://t.co/8rM7nUb,2503,Ardannyl,2530,27995650,n,,,,,
101799136722026496,en,A serious post about bullying & mental health going up tomorrow - please view with an open mind. Thanks.,2805,LadyEdotMe,998,146657078,n,,,,,
107506191021768705,pt,"@KevinMusculoso Nick sofre muito bullying do Joe, coitado! )=",874,imfr0mcheshire,904,343127221,n,,,,,
103645248609198080,en,Unfollow deveria ser considerado bullying virtual,15798,FabioPerez_,16,307620572,n,,,,,
102924995205935104,en,"As you return to school, if you see someone who is struggling to make friends or being bullied, PLEASE step up and say something!",233,sharonlstead,282,100301186,n,,,,,
104689822999904256,en,School Fight Bodyslam Bully gets OWNED http://t.co/emeTLN4 #toocoolfortv,3171,thef1paddock,3397,116008719,n,,,,,
101015430948331520,en,"Not that protests are going on, just thugs and idiots bullying and destroying THEIR future hope when they grow up they look back with shame",96,Munchkin1939,339,217472361,n,,,,,
100289755954151424,en,":O OMG just read that this bully of @hollycollett is also a #heartbeat im sorry, they aint heartbeats if they're bullying.",3596,Atlanta_Actress,3057,139776596,y,report,other,n,reporter,none
106412697670778881,en,@savemefromfear you sound like a jealous tween who needs to focus more on positivity & less on me.. internet bullying is SO last year HA :),80198,TheHannaBeth,83,23184570,n,,,,,
103245136993058816,en,"@suparups @pink_face @salmaa1, u need 2 stop buttin in @suparups we findin sum1 random 2 bully, cuz we r ultra bored wanna join",35,parv_29,83,352125462,y,self-disclosure,other,n,bully,none
107583444111990784,en,@MikeWilliamsCBF LOL! You are a bully.,306,Rrhealitey,461,168042589,y,accusation,other,n,accuser,none
101448537065259008,pt,"meu professor me fez sofrer bulling. agora me chamo maria eduarda, graças a ele u_u",284,lovenescau,325,82709538,n,,,,,
101761766794592257,en,Ellen DeGeneres received an award from PACER's Nat'l Bullying Prevention Ctr. She was so happy she started dancing http://twitpic.com/64jd2l,2714,PACERCenter,123,54988496,n,,,,,
102898813311787008,pt,vc ve o nome da pessoa e se pergunta como ela não sofre bullying por causa disso: cata preta casella,109,ograndearnaldo,258,208782549,n,,,,,
107309445004017666,pt,"#QuandoOMundoEraMaisLegal gordo era gordo, magrelo era magrelo e bullying era de todos para com todos sem preconceito!",34,joseburle,273,180853788,n,,,,,
105603853499645952,en,"Sign the dingles have won a couple of games, not seen this many shirts since the bully bully days when they used to have 45000 every wk.. Oh",695,chrisbrownhill,472,29714202,n,,,,,
100293859644407808,en,I am not a bully,2038,Cashleyyyyy_,1110,243011767,y,denial,other,n,bully,none
106886771631063040,pt,@iigorneves @anaandinha a proxima vez eu apago e fodo esses bando de fdp!kkkk agora vou praticar bullying na sala! faça isso por mim amanha!,231,Greguiinho,54,183850106,n,,,,,
106867979538534401,en,"I want my e-mail, @pottermore! Stop bullying me!",3125,iris_figueiredo,755,50843597,y,self-disclosure,other,n,victim,none
101445283732402177,pt,Na palestra da minha escola usaram o restart como exemplo de bullying -.-'kk',118,Cibelealienada,14,129001780,n,,,,,
101012491059998720,pt,Sofro bullying de câmeras digitais.,53862,bad_duckk,15,219295098,n,,,,,
101442975728533504,pt,"Queria assistir Bully Beatdown, mas se apoderaram da TV.",385,Murilo_hnq,278,58000832,n,,,,,
106581256346669056,en,"lol, right when I get on twitter I see these fools bullying some clown about #steviewonders ... lol, I love themmm.",698,breewtheefmarie,496,98020057,y,self-disclosure,other,n,reinforcer,none
109109806492680192,en,Cyber bulling kills me on fb. I'm deleting it. You guys understand me and actually like me for who I am on here.,1568,PeaceLoveScotty,1071,265063497,y,self-disclosure,cyberbullying,n,victim,none
105454865299419136,pt,"@louisescheid Também achei tri bom, ainda mais que é daqui! Só que daí teria que entrar naqueles papos de bullying que eu detesto...",257,victoriafc,147,27327016,n,,,,,
106962363969847299,en,@whowhatwhy #HellsAngels #poolcue #swag owns the bullying you thought excepted Outlaw America.,9,Shark_at_f_x,46,328334614,n,,,,,
102396772760031232,en,Fuck you if you hit nerds :/ #nw bully Beatdown,706,__AlexRobinson,691,243408334,n,,,,,
101019981562642433,en,Photo: Write about bullying. http://tumblr.com/x9h3zvzj1d,709,yeahwrite_,88,289688671,n,,,,,
101009946639998978,en,"So beef in he Cub classroom the bully worked hard on ""choreography"" and the new leader wants to change it!!! Smh these kids are hilarious!!",624,Luv_HeatherJ,505,134212479,y,report,other,n,reporter,none
105848145254162433,et,Bedroom Bully Now.......,459,_khaleesidany,340,61679624,n,,,,,
100659208134983680,pt,"Tipo eu ganho em 1 seguidor e perco 2 , isso é bullying  comigo !",686,Meunomeejhonny_,461,124383116,n,,,,,
107299017528049665,es,@AlexisPeligro  uuuyyyy  quee mala personaa..!!  oye y mi diaaa estuvo muy bueno pero sufro bullying en mi salon,248,PrimaveraCor,437,112862864,n,,,,,
106907374694043648,pt,"""Meu cérebro faz bullying com o meu coração!"" http://t.co/6QLEWwZ",49,NaatJustino,15,336869533,n,,,,,
